SongID,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,hit
Look At Me (I'm In Love)The Moments,No Explicit Content,191066,26,0.392,0.511,F,-9.008,major,0.0311,0.337,0.0000925,0.118,0.337,144.508,4,0
Look At Me NowChris Brown Featuring Lil Wayne & Busta Rhymes,Explicit Content,222586,74,0.767,0.677,B,-6.128,minor,0.184,0.0339,5.51E-6,0.144,0.538,146.155,4,0
Look At Me!XXXTentacion,Explicit Content,126345,79,0.763,0.726,C#/Db,-6.405,major,0.282,0.259,0,0.0976,0.349,139.059,4,0
Look At MeDobie Gray,No Explicit Content,158520,8,0.756,0.633,D,-9.915,major,0.0457,0.0463,0.0523,0.194,0.962,119.084,4,0
Look At MinePetula Clark,No Explicit Content,174693,8,0.456,0.754,F,-8.856,major,0.107,0.606,0.0000358,0.3,0.813,165.244,4,0
Look At My DabMigos,Explicit Content,217226,45,0.841,0.611,Bb,-3.943,major,0.175,0.0568,0,0.47,0.391,137.048,4,0
Look At That CadillacStray Cats,No Explicit Content,241160,23,0.52,0.609,A,-10.61,major,0.0315,0.115,0,0.354,0.81,142.879,4,0
Look At UsSarina Paris,No Explicit Content,209786,36,0.818,0.83,C#/Db,-7.27,major,0.0327,0.191,0.00253,0.076,0.769,132.979,4,0
Look At YouBig & Rich,No Explicit Content,223706,50,0.503,0.822,B,-4.941,major,0.0506,0.0681,0,0.145,0.714,164.013,4,0
Look At YouGeorge McCrae,No Explicit Content,299906,16,0.731,0.927,G#/Ab,-9.271,major,0.0405,0.78,0.241,0.0462,0.966,106.611,4,0
Look AwayChicago,No Explicit Content,242960,51,0.553,0.545,A,-7.278,major,0.0261,0.385,5.36E-6,0.105,0.201,85.959,4,1
Look AwayGarnet Mimms,No Explicit Content,159626,6,0.683,0.606,A,-11.257,major,0.0337,0.235,0,0.247,0.949,108.462,4,0
Look Back At ItA Boogie Wit da Hoodie,Explicit Content,179449,82,0.791,0.587,Eb,-5.075,minor,0.0413,0.407,0,0.148,0.536,96.057,4,0
Look For A StarDeane Hawley,No Explicit Content,129186,7,0.653,0.222,G#/Ab,-14.616,major,0.0338,0.885,0.00227,0.0957,0.689,105.337,4,0
Look In My Eyes Pretty WomanTony Orlando & Dawn,No Explicit Content,187000,18,0.665,0.667,C,-10.026,major,0.0433,0.416,0,0.185,0.956,123.946,4,0
Look In My EyesThe Chantels,No Explicit Content,136826,23,0.374,0.31,F#,-11.25,major,0.0313,0.847,0,0.247,0.637,110.414,3,0
Look In My EyesThe Three Degrees,No Explicit Content,157773,11,0.32,0.537,F#,-9.907,major,0.0297,0.355,7.07E-6,0.15,0.885,192.918,3,0
Look Into My EyesGeorge LaMond,No Explicit Content,314360,32,0.475,0.806,C,-11.891,major,0.0481,0.0212,0.00174,0.0714,0.962,118.083,4,0
Look Into Your HeartAretha Franklin,No Explicit Content,244866,25,0.719,0.317,D,-13.501,major,0.0416,0.487,0,0.117,0.585,99.491,4,0
Look It UpAshton Shepherd,No Explicit Content,179013,34,0.736,0.709,F,-6.057,minor,0.056,0.206,0,0.06,0.658,90.018,4,0
Look Of LoveLesley Gore,No Explicit Content,119000,23,0.37,0.731,Bb,-9.515,major,0.0751,0.675,2.2E-6,0.829,0.572,65.857,4,0
Look Out Any WindowBruce Hornsby & The Range,No Explicit Content,326226,39,0.6,0.671,E,-10.062,major,0.0277,0.24,0.00137,0.151,0.339,107.457,4,0
Look Over Your ShoulderThe O'Jays,No Explicit Content,188560,10,0.523,0.492,Bb,-9.439,major,0.0286,0.198,0,0.942,0.943,84.45,4,0
Look Through Any WindowThe Hollies,No Explicit Content,137133,32,0.491,0.774,C#/Db,-6.775,minor,0.0326,0.0722,0.00159,0.247,0.824,137.192,4,0
Look Through My WindowThe Mamas & The Papas,No Explicit Content,187480,35,0.254,0.439,Bb,-7.605,major,0.0295,0.604,0,0.308,0.351,104.652,4,0
Look To Your SoulJohnny Rivers,No Explicit Content,191843,24,0.376,0.419,E,-12.831,major,0.033,0.294,0.0000501,0.812,0.44,86.838,4,0
Look What God Gave HerThomas Rhett,No Explicit Content,168960,75,0.739,0.85,D,-3.966,major,0.0308,0.0272,0,0.181,0.883,113,4,0
Look What They've Done To My Song MaThe New Seekers featuring Eve Graham,No Explicit Content,202906,13,0.412,0.456,A,-11.397,major,0.0339,0.583,0,0.274,0.401,137.296,4,0
Look What You Done For MeAl Green,No Explicit Content,185822,44,0.605,0.57,Bb,-8.582,major,0.0458,0.384,2.35E-6,0.182,0.811,95.967,4,0
Look What You Made Me DoTaylor Swift,No Explicit Content,211853,75,0.766,0.709,A,-6.471,minor,0.123,0.204,0.0000141,0.126,0.506,128.07,4,1
Look What You've Done To MeBoz Scaggs,No Explicit Content,316333,44,0.496,0.264,B,-18.292,major,0.0348,0.623,0.00116,0.054,0.0837,127.675,4,0
Look What You've DoneJet,No Explicit Content,230880,62,0.398,0.547,C,-6.846,major,0.0261,0.414,0.00143,0.146,0.305,73.396,4,0
Look What You've DonePozo Seco Singers,No Explicit Content,166946,8,0.424,0.536,Bb,-10.568,major,0.0268,0.426,0.753,0.108,0.726,96.7,4,0
Look Who's BlueDon Gibson,No Explicit Content,142200,11,0.601,0.699,E,-10.648,major,0.0357,0.701,0.0000715,0.153,0.861,171.709,4,0
"Look, Here Comes The SunThe Sunshine Company",No Explicit Content,174773,5,0.221,0.369,F,-15.291,major,0.0319,0.585,0.0208,0.264,0.437,180.082,4,0
Lookin BoyHot Stylz Featuring Yung Joc,Explicit Content,207013,44,0.85,0.687,C,-5.995,minor,0.308,0.213,0,0.0724,0.502,149.989,4,0
Lookin' At MeMase Featuring Puff Daddy,Explicit Content,255160,49,0.743,0.516,B,-8.27,minor,0.397,0.028,0.0000189,0.273,0.614,188.247,4,0
Lookin' BackBob Seger,No Explicit Content,156320,38,0.629,0.937,B,-4.22,minor,0.0791,0.046,0,0.108,0.396,116.695,4,0
Lookin' For A Good TimeLady Antebellum,No Explicit Content,187320,45,0.665,0.936,G,-2.97,major,0.0544,0.0146,0,0.125,0.848,122.003,4,0
Lookin' For A LoveBobby Womack,No Explicit Content,144160,30,0.75,0.777,A,-6.919,major,0.0288,0.384,0.0248,0.114,0.971,120.37,4,0
Lookin' For A LoveThe Valentinos,No Explicit Content,152946,20,0.8,0.77,D,-8.3,minor,0.0387,0.287,0,0.116,0.976,135.256,4,0
Lookin' For LoveJohnny Lee,No Explicit Content,220440,50,0.74,0.394,D,-15.126,major,0.0331,0.586,0.000215,0.316,0.78,123.689,4,0
Lookin' For That GirlTim McGraw,No Explicit Content,261346,39,0.504,0.848,F#,-4.388,major,0.0362,0.00634,0.0000141,0.104,0.458,76.965,4,0
Lookin' Out For #1Bachman-Turner Overdrive,No Explicit Content,319800,36,0.61,0.626,E,-8.759,major,0.0514,0.183,0.000151,0.168,0.523,122.022,4,0
Lookin' Through The WindowsJackson 5,No Explicit Content,223853,36,0.547,0.784,A,-6.363,minor,0.029,0.298,0.0103,0.292,0.882,131.497,4,0
Looking BackJoe Simon,No Explicit Content,144693,7,0.488,0.333,G,-11.4,major,0.0249,0.659,4.43E-6,0.562,0.598,87.358,3,0
Looking BackNat King Cole,No Explicit Content,146400,40,0.584,0.293,Eb,-15.093,major,0.0309,0.846,1.05E-6,0.101,0.384,93.927,3,0
Looking For A FoxClarence Carter,No Explicit Content,136919,33,0.651,0.639,B,-14.515,minor,0.0479,0.119,0.000468,0.123,0.878,114.933,4,0
Looking For A LoveThe J. Geils Band,No Explicit Content,327333,23,0.239,0.991,C,-4.2,major,0.171,0.0267,0.0428,0.952,0.381,171.709,4,0
Looking For A New LoveJody Watley,No Explicit Content,242400,42,0.907,0.602,E,-7.376,minor,0.0428,0.144,0.0000671,0.0542,0.896,109.191,4,0
Looking For A StrangerPat Benatar,No Explicit Content,206573,27,0.536,0.819,C,-11.45,major,0.0469,0.019,0.0236,0.152,0.663,165.205,4,0
Looking For LoveConnie Francis,No Explicit Content,139400,8,0.609,0.574,Bb,-11.242,major,0.0316,0.648,0,0.74,0.963,131.074,4,0
Looking For Mr. Do RightJade,No Explicit Content,377373,26,0.635,0.409,B,-11.253,major,0.0314,0.122,0,0.103,0.297,99.932,4,0
Looking For SpaceJohn Denver,No Explicit Content,240706,43,0.17,0.335,C#/Db,-10.881,major,0.0317,0.885,0.000375,0.0905,0.464,204.46,4,0
Looking For YouKirk Franklin,No Explicit Content,246560,50,0.81,0.72,C#/Db,-4.793,major,0.0503,0.0138,0,0.221,0.805,121.984,4,0
Looking Over My Shoulder'Til Tuesday,No Explicit Content,257079,21,0.571,0.728,C,-9.332,major,0.0698,0.0195,2.83E-6,0.858,0.662,119.82,4,0
Looking Through Patient EyesP.M. Dawn,No Explicit Content,249666,38,0.786,0.372,G#/Ab,-17.765,major,0.0536,0.19,5.9E-6,0.129,0.685,102.237,4,0
Looking Through The Eyes Of LoveGene Pitney,No Explicit Content,201960,11,0.465,0.703,C,-5.711,major,0.0606,0.796,0,0.161,0.387,106.776,4,0
Looking Through Your EyesLeAnn Rimes,No Explicit Content,245466,45,0.487,0.271,Bb,-11.566,major,0.0283,0.618,0,0.16,0.194,80.126,4,0
Looks Like We Made ItBarry Manilow,No Explicit Content,213973,46,0.297,0.481,C,-7.681,major,0.0278,0.574,0.00352,0.094,0.456,139.896,4,1
Looks That KillMotley Crue,No Explicit Content,249013,64,0.485,0.945,C,-5.954,major,0.0402,0.0033,0.00525,0.0997,0.731,135.957,4,0
Looky Looky (Look At Me Girl)The O'Jays,No Explicit Content,165680,6,0.473,0.635,D,-7.801,major,0.0471,0.831,0,0.612,0.725,174.626,4,0
Loop De LoopJohnny Thunder,No Explicit Content,141960,12,0.656,0.704,G,-9.644,major,0.0585,0.706,3.4E-6,0.408,0.965,125.031,4,0
Loose BootySly & The Family Stone,No Explicit Content,226146,29,0.797,0.642,F,-11.062,minor,0.0598,0.338,0.0000109,0.387,0.91,103.923,4,0
Lord AboveFat Joe & Dre Featuring Eminem & Mary J. Blige,Explicit Content,294774,67,0.511,0.719,F,-6.261,major,0.117,0.198,0,0.545,0.61,77.481,4,0
Lord KnowsMeek Mill,Explicit Content,318840,63,0.434,0.695,Bb,-7.464,minor,0.485,0.0168,0,0.834,0.16,167.309,4,0
"Lord, Mr. FordJerry Reed",No Explicit Content,196580,36,0.745,0.737,F#,-12.103,major,0.0634,0.837,0.0241,0.255,0.765,118.48,4,0
LoreleiStyx,No Explicit Content,202573,38,0.325,0.947,G,-5.493,major,0.11,0.25,2.61E-6,0.369,0.369,149.466,4,0
Lose AgainLinda Ronstadt,No Explicit Content,214066,24,0.503,0.201,G#/Ab,-17.024,major,0.0312,0.276,1.55E-6,0.117,0.303,125.155,4,0
Lose ControlMissy Elliott Featuring Ciara & Fat Man Scoop,Explicit Content,226863,68,0.904,0.813,E,-7.105,minor,0.121,0.0311,0.00697,0.0471,0.81,125.461,4,0
Lose ItKane Brown,No Explicit Content,178986,72,0.544,0.854,E,-4.968,minor,0.0289,0.00245,1.2E-6,0.249,0.436,91.966,4,0
Lose ItQuavo Featuring Lil Baby,Explicit Content,237654,64,0.962,0.573,G,-5.924,major,0.308,0.0161,0,0.109,0.728,125.035,4,0
Lose My BreathDestiny's Child,No Explicit Content,242013,60,0.814,0.899,C#/Db,-5.958,major,0.0637,0.00727,0.219,0.0979,0.545,119.011,4,0
Lose My MindBrett Eldredge,No Explicit Content,155440,54,0.68,0.755,F#,-5.509,minor,0.029,0.0206,0,0.21,0.824,101.048,4,0
Lose You To Love MeSelena Gomez,No Explicit Content,206458,96,0.505,0.34,E,-9.005,major,0.0438,0.576,0,0.21,0.0916,101.993,4,1
Lose YouDrake,Explicit Content,305373,60,0.519,0.576,E,-9.162,major,0.414,0.736,0,0.371,0.373,87.983,4,0
Lose YourselfEminem,Explicit Content,326466,78,0.698,0.732,D,-4.522,major,0.266,0.00704,0.000647,0.359,0.0689,171.431,4,1
Loser Like MeGlee Cast,No Explicit Content,199000,54,0.701,0.864,Eb,-4.351,major,0.0631,0.00331,0,0.0421,0.811,106.034,4,0
Loser3 Doors Down,No Explicit Content,264800,58,0.499,0.88,F#,-6.424,minor,0.0654,0.0108,0.0000276,0.226,0.39,147.899,4,0
LoserBeck,No Explicit Content,235000,70,0.66,0.627,F#,-10.397,minor,0.124,0.0341,0.0000964,0.385,0.789,85.44,4,0
LoserGlee Cast,No Explicit Content,199000,54,0.701,0.864,Eb,-4.351,major,0.0631,0.00331,0,0.0421,0.811,106.034,4,0
LosersThe Weeknd Featuring Labrinth,Explicit Content,281146,64,0.666,0.485,C,-9.85,minor,0.0527,0.0355,0.000603,0.504,0.288,91.009,4,0
Losin ControlRuss,Explicit Content,237506,79,0.759,0.245,F#,-6.545,major,0.138,0.515,0.000154,0.102,0.209,96.992,4,0
Losin' MyselfDebbie Gibson,No Explicit Content,317626,18,0.715,0.623,F,-10.709,minor,0.0377,0.0415,0.000266,0.0692,0.58,94.915,4,0
Losing GripAvril Lavigne,No Explicit Content,233760,60,0.534,0.888,G#/Ab,-4.667,minor,0.0972,0.00128,6.15E-6,0.0772,0.582,158.368,4,0
Losing My ReligionDia Frampton,No Explicit Content,212240,38,0.616,0.694,Eb,-5.421,minor,0.0311,0.161,0,0.159,0.484,129.844,4,0
Losing My ReligionGlee Cast,No Explicit Content,214040,43,0.565,0.725,Bb,-6.442,minor,0.0302,0.000393,0,0.289,0.625,125.407,4,0
Losing My ReligionR.E.M.,No Explicit Content,268426,82,0.671,0.849,A,-5.03,minor,0.0284,0.163,0,0.0937,0.829,125.613,4,0
Losing SleepChris Young,No Explicit Content,178253,67,0.584,0.621,C#/Db,-5.703,major,0.0443,0.0715,1.68E-6,0.389,0.634,92.003,4,0
Losing YouBrenda Lee,No Explicit Content,154173,38,0.384,0.303,E,-9.288,major,0.027,0.516,0,0.185,0.269,110.75,3,0
Losing YouDusty Springfield,No Explicit Content,182426,10,0.42,0.588,G#/Ab,-5.76,major,0.0407,0.743,1.8E-6,0.686,0.592,164.796,3,0
Losing Your LoveJim Reeves,No Explicit Content,136400,19,0.493,0.146,A,-17.39,major,0.0298,0.953,0.0727,0.107,0.237,86.882,3,0
Lost BoyRuth B,No Explicit Content,275280,78,0.71,0.0565,G,-15.099,major,0.0534,0.965,0,0.0889,0.348,123.994,4,0
Lost Her In The SunJohn Stewart,No Explicit Content,230426,13,0.688,0.708,E,-8.506,major,0.0302,0.128,0.00178,0.113,0.81,117.023,4,0
Lost In EmotionLisa Lisa And Cult Jam,No Explicit Content,306493,44,0.722,0.838,C,-6.913,major,0.0544,0.00834,0.0938,0.0841,0.955,119.736,4,1
Lost In LoveAir Supply,No Explicit Content,233866,61,0.583,0.316,G,-19.292,major,0.0315,0.425,0.0000567,0.11,0.436,114.36,4,0
Lost In LoveNastyboy Klick,Explicit Content,247080,47,0.837,0.388,A,-13.319,minor,0.28,0.177,0,0.157,0.489,139.997,4,0
Lost In LoveNew Edition,No Explicit Content,253933,38,0.571,0.366,C,-13.993,major,0.0281,0.559,0,0.0319,0.243,133.713,4,0
Lost In ParadiseEvanescence,No Explicit Content,282293,48,0.36,0.578,G#/Ab,-4.887,major,0.0368,0.0657,6.04E-6,0.0747,0.0836,113.041,4,0
Lost In The EchoLinkin Park,No Explicit Content,205120,67,0.546,0.98,A,-3.02,minor,0.0619,0.0154,0,0.31,0.478,120.037,4,0
Lost In The FireGesaffelstein & The Weeknd,Explicit Content,202093,76,0.658,0.671,D,-12.21,major,0.0363,0.0933,0.000927,0.115,0.166,100.966,4,0
Lost In This MomentBig & Rich,No Explicit Content,210842,49,0.599,0.574,B,-7.363,major,0.0434,0.32,0,0.226,0.677,147.751,4,0
Lost In YouRod Stewart,No Explicit Content,302000,36,0.597,0.528,G,-16.176,minor,0.0408,0.0128,0.00135,0.0788,0.442,118.555,4,0
Lost In Your EyesDebbie Gibson,No Explicit Content,213000,67,0.482,0.613,G,-7.462,major,0.0295,0.46,0.000856,0.129,0.238,144.46,4,1
Lost In Your EyesThe Jeff Healey Band,No Explicit Content,305706,23,0.481,0.63,G,-7.503,major,0.0263,0.0656,0.0000799,0.0559,0.435,80.831,4,0
Lost In Your LoveJohn Paul Young,No Explicit Content,190240,14,0.682,0.4,E,-14.806,major,0.0354,0.0498,0.00629,0.0609,0.961,123.923,4,0
Lost LoveH.B. Barnum,No Explicit Content,141493,1,0.387,0.477,C,-9.723,major,0.0243,0.724,0.892,0.181,0.649,171.392,3,0
Lost SomeoneJames Brown And The Famous Flames,No Explicit Content,210466,30,0.217,0.411,C#/Db,-11.438,minor,0.0405,0.333,0,0.364,0.363,184.561,3,0
Lost SoulBruce Hornsby & The Range With Shawn Colvin,No Explicit Content,370520,25,0.341,0.357,C#/Db,-8.239,major,0.027,0.775,0.000145,0.161,0.114,113.187,3,0
Lost StarsMatt McAndrew & Adam Levine,No Explicit Content,194895,26,0.449,0.638,C,-6.492,major,0.0288,0.0274,0,0.176,0.242,82.017,4,0
Lost Without UChris Jamison & Adam Levine,No Explicit Content,181546,22,0.624,0.546,C,-7.435,major,0.0924,0.289,0,0.339,0.615,170.162,4,0
Lost Without URobin Thicke,No Explicit Content,254146,63,0.664,0.351,C,-12.136,major,0.118,0.226,2.38E-6,0.106,0.816,113.204,5,0
Lost Without Your LoveBread,No Explicit Content,176893,52,0.266,0.345,Bb,-11.484,major,0.0309,0.376,0.000019,0.103,0.199,145.98,4,0
Lost You AnywayToby Keith,No Explicit Content,218493,29,0.402,0.675,F#,-5.761,minor,0.0329,0.0278,0.00552,0.0811,0.321,150.11,4,0
LostFaith Hill,No Explicit Content,250266,29,0.515,0.592,F,-5.661,minor,0.0302,0.403,0,0.111,0.336,145.897,4,0
LostGorilla Zoe,Explicit Content,287186,56,0.722,0.564,C,-7.476,minor,0.0668,0.0162,0.176,0.351,0.553,136.039,4,0
LostJerry Butler,No Explicit Content,157426,10,0.655,0.544,F#,-9.376,minor,0.0317,0.807,0,0.43,0.904,99.011,4,0
LostMichael Buble,No Explicit Content,219840,64,0.518,0.354,B,-9.141,major,0.029,0.764,0.00055,0.114,0.315,137.749,4,0
Lot Of Leavin' Left To DoDierks Bentley,No Explicit Content,272626,43,0.578,0.878,B,-3.434,major,0.0287,0.00112,0.0146,0.6,0.693,118.029,4,0
Lotta LoveNicolette Larson,No Explicit Content,191773,50,0.646,0.406,F,-15.616,minor,0.0264,0.159,0.00114,0.27,0.895,113.708,4,0
Lotus Flower BombWale Featuring Miguel,Explicit Content,213253,68,0.512,0.598,A,-4.959,minor,0.115,0.611,0,0.0881,0.345,70.189,4,0
LoudMac Miller,Explicit Content,171148,62,0.649,0.822,C#/Db,-5.8,major,0.0398,0.00258,0.0000383,0.362,0.201,140.026,4,0
Louder Than LoveTKA,No Explicit Content,318893,42,0.693,0.79,F#,-5.587,minor,0.0353,0.0609,0.145,0.109,0.447,121.842,4,0
Louie LouieThe Kingsmen,No Explicit Content,165381,68,0.623,0.709,C#/Db,-9.818,minor,0.0636,0.102,0,0.0967,0.948,122.394,4,0
"Louie, LouieFat Boys",No Explicit Content,234103,16,0.803,0.761,D,-7.594,major,0.0566,0.0927,0,0.0825,0.891,121.255,4,0
"Louie, LouieThe Sandpipers",No Explicit Content,167573,26,0.321,0.27,D,-15.525,major,0.0299,0.778,0.0111,0.182,0.599,176.079,4,0
Louisiana ManBobbie Gentry,No Explicit Content,159613,16,0.651,0.451,D,-10.662,major,0.0457,0.628,0,0.105,0.96,146.444,4,0
Louisiana ManPozo Seco Singers,No Explicit Content,139920,6,0.647,0.482,C#/Db,-10.712,major,0.0343,0.0764,0.000151,0.12,0.614,94.077,4,0
LounginLL Cool J,Explicit Content,229373,55,0.819,0.579,G,-9.813,major,0.172,0.459,0.00349,0.205,0.53,99.945,4,0
Love (Can Make You Happy)Mercy,No Explicit Content,208293,31,0.283,0.254,E,-14.306,minor,0.0314,0.142,0.0000122,0.155,0.309,172.228,4,0
Love (Makes Me Do Foolish Things)Martha & The Vandellas,No Explicit Content,175173,25,0.294,0.569,C,-3.572,major,0.0292,0.153,0.0000242,0.137,0.552,203.753,3,0
Love (Makes the World Go 'round)Paul Anka,No Explicit Content,146866,26,0.631,0.622,E,-8.441,minor,0.0605,0.697,0,0.143,0.889,143.772,4,0
Love AgainJohn Denver & Sylvie Vartan,No Explicit Content,172240,23,0.58,0.33,G,-14.321,major,0.028,0.927,0.000149,0.206,0.403,105.107,4,0
Love Ain't Like ThatFaith Hill,No Explicit Content,229366,29,0.458,0.52,D,-8.474,major,0.0266,0.285,0,0.466,0.407,147.579,4,0
Love Ain'tEli Young Band,No Explicit Content,186118,73,0.6,0.851,B,-4.645,major,0.0388,0.00566,9.78E-6,0.0891,0.727,98.007,4,0
Love All Over MeMonica,No Explicit Content,229946,51,0.514,0.628,E,-5.661,minor,0.0451,0.546,0,0.161,0.422,129.539,4,0
Love AlwaysEl DeBarge,No Explicit Content,330466,29,0.679,0.354,F,-16.103,minor,0.0378,0.478,0.0000143,0.0608,0.523,90.094,4,0
Love And EmotionStevie B,No Explicit Content,224640,2,0.552,0.817,F#,-10.458,major,0.0831,0.0426,0,0.0855,0.911,200.997,4,0
Love And HappinessEarnest Jackson,No Explicit Content,293446,10,0.906,0.344,C#/Db,-14.401,minor,0.0637,0.56,0.0106,0.0934,0.892,101.739,4,0
Love And LonelinessThe Motors,No Explicit Content,290906,16,0.4,0.939,C,-7.611,major,0.0522,0.00628,0.0365,0.279,0.569,147.301,4,0
Love And PrideKing,No Explicit Content,200280,44,0.755,0.438,A,-13.623,minor,0.033,0.0498,2.76E-6,0.0719,0.766,126.015,4,0
Love And Rock And RollGreg Kihn,No Explicit Content,187207,5,0.669,0.807,A,-9.352,major,0.0415,0.0738,0.0147,0.0656,0.718,124.542,4,0
Love And Understanding (Come Together)Kool & The Gang,No Explicit Content,470773,6,0.656,0.919,D,-6.879,major,0.0297,0.215,0.344,0.0506,0.711,112.21,4,0
Love And UnderstandingCher,No Explicit Content,282040,45,0.668,0.75,C,-9.717,major,0.0267,0.0332,3.5E-6,0.0383,0.646,116.07,4,0
Love And WarTamar Braxton,No Explicit Content,241920,54,0.27,0.58,G#/Ab,-5.717,minor,0.039,0.469,0,0.343,0.242,179.919,3,0
Love At First SightKylie Minogue,No Explicit Content,238266,49,0.603,0.774,Eb,-6.066,minor,0.0428,0.0288,0.051,0.0533,0.48,124.994,4,0
Love At First SightStyx,No Explicit Content,276440,22,0.624,0.6,Bb,-8.646,major,0.0307,0.314,0,0.089,0.576,115.849,4,0
Love AttackJames Carr,No Explicit Content,174320,24,0.428,0.567,Bb,-7.853,major,0.0483,0.136,0,0.0892,0.476,173.828,3,0
Love BalladGeorge Benson,No Explicit Content,313813,36,0.741,0.515,G,-12.131,minor,0.0406,0.277,0.000923,0.262,0.748,112.304,4,0
Love BalladL.T.D.,No Explicit Content,275226,53,0.604,0.386,F#,-14.724,minor,0.0407,0.404,0.000491,0.0899,0.38,77.927,4,0
Love BitesDef Leppard,No Explicit Content,346960,65,0.59,0.743,C,-7.078,minor,0.0347,0.067,0.00093,0.0847,0.413,129.79,4,1
Love BonesJohnnie Taylor,No Explicit Content,245626,9,0.725,0.339,Bb,-17.186,minor,0.0378,0.721,0.0000408,0.133,0.946,103.819,4,0
Love Bug Leave My Heart AloneMartha & The Vandellas,No Explicit Content,130773,8,0.58,0.766,F,-3.141,major,0.0315,0.185,0.0000487,0.0823,0.908,98.305,4,0
Love Came To MeDion,No Explicit Content,160106,29,0.532,0.457,G,-12.014,major,0.0444,0.714,0.00113,0.766,0.903,117.945,4,0
Love Can Move MountainsCeline Dion,No Explicit Content,238973,42,0.732,0.874,G#/Ab,-7.068,major,0.0484,0.00813,0.00124,0.0901,0.275,105.92,4,0
Love Changes (Everything)Climie Fisher,No Explicit Content,268186,59,0.624,0.868,F,-5.867,major,0.0269,0.305,0.0000138,0.186,0.806,111.143,4,0
Love Changes EverythingHoneymoon Suite,No Explicit Content,262579,31,0.644,0.76,D,-6.876,minor,0.0313,0.0155,0.0000103,0.0874,0.71,131.594,4,0
Love ChildDiana Ross & The Supremes,No Explicit Content,181573,47,0.574,0.96,A,-0.81,minor,0.0455,0.125,0.0000227,0.23,0.65,105.008,4,1
Love ChildSweet Sensation,No Explicit Content,251600,26,0.611,0.849,Bb,-9.124,minor,0.0511,0.00142,0.179,0.146,0.961,118.31,4,0
Love Come DownEvelyn King,No Explicit Content,364946,53,0.897,0.431,Eb,-12.234,minor,0.0481,0.00206,0.0395,0.0377,0.857,115.552,4,0
Love Comes QuicklyPet Shop Boys,No Explicit Content,259466,41,0.588,0.819,B,-7.567,minor,0.0282,0.459,0.00341,0.385,0.829,107.939,4,0
Love CrazyAtlantic Starr,No Explicit Content,286760,21,0.59,0.681,Bb,-9.642,minor,0.11,0.00217,0.0197,0.064,0.846,188.186,4,0
Love CriesStage Dolls,No Explicit Content,251853,26,0.633,0.651,F#,-12.609,minor,0.0307,0.0236,0.000665,0.271,0.577,127.015,4,0
Love DesireSandee,No Explicit Content,332493,7,0.837,0.549,D,-12.576,major,0.0502,0.0819,0.0501,0.115,0.707,106.996,4,0
